model,role,pos,n_tokens_persona_directed,n_tokens_goal_oriented
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,51,14738,18300
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,52,15013,18755
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,53,15299,19220
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,54,15521,19667
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,55,15735,20034
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,56,15955,20297
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,57,16188,20581
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,58,16420,20989
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,59,16661,21350
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,60,16902,21696
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,61,17145,21976
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,62,17423,22358
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,63,17854,22734
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,64,18223,23209
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,65,18641,23714
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,66,19053,24124
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,67,19448,24700
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,68,19761,24857
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,69,20192,25281
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,70,20617,25522
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,71,21070,25806
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,72,21286,26012
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,73,21583,26432
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,74,21811,26901
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,75,22090,27680
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,76,22319,28161
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,77,22565,28565
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,78,22790,28955
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,79,23010,29061
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,80,23279,29349
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,81,23506,29724
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,82,23732,29832
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,83,23963,29985
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,84,24201,30342
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,85,24472,30675
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,86,24748,30775
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,87,24973,31075
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,88,25243,31489
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,89,25496,31793
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,90,25762,32173
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,91,26038,32571
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,92,26360,33053
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,93,26636,33542
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,94,26949,33649
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,95,27247,33930
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,96,27525,34361
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,97,27848,34734
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,98,28154,34975
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,99,28475,35374
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,100,28767,35810
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,101,28922,37684
Llama-3.1-Nemotron-Nano-8B-v1,HAL 9000,102,29077,38157
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,0,0,0
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,1,194,471
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,2,366,696
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,3,654,992
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,4,927,1664
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,5,1184,1944
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,6,1334,2038
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,7,1590,2498
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,8,1803,2879
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,9,2028,3432
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,10,2262,3876
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,11,2476,4480
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,12,2700,4948
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,13,2925,5278
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,14,3143,5460
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,15,3380,5665
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,16,3662,6075
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,17,3831,6384
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,18,4080,6992
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,19,4291,7374
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,20,4487,7727
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,21,4701,8057
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,22,4923,8157
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,23,5128,8658
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,24,5321,9102
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,25,5508,9430
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,26,5694,9602
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,27,5884,9729
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,28,6078,10227
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,29,6266,10558
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,30,6457,11009
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,31,6638,11337
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,32,6834,11491
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,33,7054,11724
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,34,7249,12140
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,35,7424,12294
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,36,7617,12636
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,37,7799,12841
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,38,7985,13265
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,39,8195,13553
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,40,8394,14019
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,41,8630,14445
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,42,8803,15026
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,43,9073,15484
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,44,9346,16023
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,45,9595,16386
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,46,9813,16717
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,47,10074,17089
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,48,10301,17383
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,49,10546,17985
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,50,10800,18367
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,51,11072,18563
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,52,11292,19007
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,53,11487,19503
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,54,11691,20011
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,55,11894,20409
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,56,12121,20853
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,57,12266,21145
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,58,12509,21589
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,59,12700,21927
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,60,12918,22261
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,61,13108,22614
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,62,13317,22936
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,63,13549,23316
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,64,13788,23824
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,65,14105,24379
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,66,14397,24772
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,67,14786,25356
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,68,15080,25419
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,69,15452,25862
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,70,15798,26092
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,71,16142,26450
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,72,16245,26653
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,73,16416,27047
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,74,16536,27598
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,75,16868,28371
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,76,16984,28860
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,77,17114,29342
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,78,17228,29693
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,79,17349,29763
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,80,17462,30027
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,81,17578,30328
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,82,17690,30472
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,83,17805,30555
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,84,17921,30889
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,85,18028,31193
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,86,18155,31318
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,87,18283,31681
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,88,18431,32084
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,89,18585,32407
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,90,18750,32790
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,91,18910,33203
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,92,19089,33663
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,93,19289,34158
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,94,19529,34190
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,95,19728,34453
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,96,19934,34837
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,97,20166,35175
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,98,20408,35399
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,99,20629,35758
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,100,20860,36125
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,101,21017,37071
Llama-3.1-Nemotron-Nano-8B-v1,Juno MacGuff,102,21155,37516
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,0,0,0
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,1,364,517
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,2,809,760
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,3,1291,1016
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,4,1748,1657
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,5,2217,1896
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,6,2660,1981
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,7,3152,2389
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,8,3501,2651
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,9,3896,3204
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,10,4217,3681
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,11,4543,4185
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,12,4961,4578
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,13,5233,4872
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,14,5533,5009
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,15,5888,5191
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,16,6260,5594
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,17,6590,5866
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,18,6975,6405
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,19,7342,6653
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,20,7714,6981
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,21,8182,7324
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,22,8838,7397
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,23,9392,7854
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,24,9888,8257
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,25,10429,8938
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,26,10914,9197
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,27,11371,9303
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,28,11729,9757
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,29,12220,10199
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,30,12618,10570
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,31,13052,10930
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,32,13371,11027
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,33,13715,11357
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,34,14052,11757
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,35,14452,11851
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,36,14782,12138
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,37,14980,12340
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,38,15206,12792
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,39,15777,13084
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,40,16188,13517
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,41,16705,13979
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,42,17013,14445
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,43,17382,14881
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,44,17726,15297
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,45,18092,15655
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,46,18394,16030
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,47,18712,16436
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,48,19037,16648
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,49,19434,17319
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,50,19764,17547
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,51,20187,17746
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,52,20557,18236
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,53,20950,18726
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,54,21348,19171
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,55,21742,19551
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,56,22135,19880
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,57,22483,20148
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,58,22861,20491
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,59,23237,20778
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,60,23614,20955
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,61,23988,21241
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,62,24349,21569
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,63,24707,21974
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,64,25050,22461
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,65,25556,22938
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,66,26039,23297
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,67,26593,23819
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,68,27159,23884
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,69,27653,24344
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,70,28180,24537
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,71,28732,24832
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,72,28815,24975
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,73,28964,25209
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,74,29269,25566
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,75,29550,25939
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,76,29842,26358
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,77,30152,26762
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,78,30433,27014
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,79,30732,27116
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,80,31041,27378
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,81,31368,27635
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,82,31596,27703
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,83,31924,27767
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,84,32234,28086
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,85,32585,28389
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,86,32952,28501
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,87,33362,28808
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,88,33877,29184
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,89,34291,29498
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,90,34734,29849
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,91,35144,30272
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,92,35518,30669
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,93,35777,31128
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,94,36210,31186
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,95,36718,31345
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,96,37227,31708
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,97,37775,31942
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,98,38329,32184
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,99,38861,32650
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,100,39138,33047
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,101,39234,33641
Llama-3.1-Nemotron-Nano-8B-v1,Lestat de Lioncourt,102,39391,34056
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,0,0,0
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,1,276,387
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,2,594,634
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,3,977,831
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,4,1355,1407
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,5,1710,1641
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,6,2073,1766
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,7,2587,2170
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,8,2921,2434
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,9,3317,2866
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,10,3608,3309
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,11,3998,4112
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,12,4444,4519
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,13,4713,5033
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,14,5028,5182
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,15,5402,5393
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,16,5907,5948
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,17,6372,6298
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,18,6983,6834
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,19,7552,7188
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,20,8060,7653
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,21,8567,8115
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,22,9334,8216
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,23,9684,8714
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,24,10021,9254
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,25,10494,9867
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,26,10909,9992
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,27,11319,10102
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,28,11722,10600
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,29,12154,11045
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,30,12632,11345
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,31,13105,11647
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,32,13468,11790
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,33,13885,12160
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,34,14304,12627
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,35,14752,12711
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,36,15177,13025
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,37,15433,13180
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,38,15716,13609
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,39,16074,13898
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,40,16467,14258
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,41,16931,14594
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,42,17357,15184
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,43,17723,15602
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,44,18176,15969
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,45,18679,16359
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,46,19083,16743
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,47,19628,17099
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,48,20063,17483
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,49,20475,18060
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,50,20905,18431
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,51,21403,18611
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,52,21721,19063
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,53,22060,19605
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,54,22364,20043
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,55,22623,20405
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,56,22879,20876
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,57,22954,21211
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,58,23103,21620
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,59,23305,22016
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,60,23538,22361
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,61,23723,22640
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,62,24028,22894
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,63,24433,23298
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,64,24777,23772
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,65,25236,24185
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,66,25609,24516
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,67,26079,24980
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,68,26517,25063
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,69,26955,25497
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,70,27429,25868
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,71,27900,26281
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,72,28000,26622
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,73,28268,26982
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,74,28445,27394
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,75,28691,27922
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,76,28895,28359
Llama-3.1-Nemotron-Nano-8B-v1,Blair Waldorf,77,29179,28781
