model,role,idx,rating
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,15,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,16,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,17,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,18,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,19,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,20,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,21,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,22,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,23,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,24,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,25,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,26,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,27,5
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,28,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,29,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,30,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,31,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,32,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,33,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,34,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,35,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,36,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,37,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,38,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,39,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,40,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,41,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,42,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_22.json.csv,43,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,0,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,1,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,2,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,3,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,4,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,5,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,6,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,7,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,8,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,9,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,10,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,11,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,12,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,13,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,14,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,15,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,16,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,17,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,18,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,19,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,20,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,21,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,22,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,23,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,24,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,25,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,26,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,27,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,28,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,29,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,30,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,31,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,32,5
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,33,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,34,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,35,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,36,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,37,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,38,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,39,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,40,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,41,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,42,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_HAL_9000_102.json.csv,43,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,0,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,1,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,2,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,3,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,4,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,5,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,6,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,7,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,8,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,9,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,10,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,11,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,12,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,13,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,14,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,15,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,16,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,17,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,18,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,19,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,20,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,21,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,22,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,23,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,24,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,25,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,26,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,27,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,28,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,29,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,30,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,31,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,32,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,33,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,34,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,35,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,36,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,37,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,38,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,39,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,40,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,41,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,42,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_90.json.csv,43,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,0,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,1,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,2,5
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,3,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,4,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,5,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,6,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,7,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,8,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,9,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,10,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,11,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,12,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,13,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,14,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,15,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,16,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,17,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,18,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,19,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,20,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,21,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,22,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,23,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,24,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,25,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,26,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,27,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,28,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,29,5
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,30,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,31,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,32,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,33,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,34,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,35,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,36,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,37,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,38,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,39,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,40,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,41,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,42,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Queen_Catherine_56.json.csv,43,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,0,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,1,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,2,5
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,3,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,4,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,5,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,6,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,7,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,8,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,9,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,10,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,11,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,12,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,13,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,14,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,15,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,16,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,17,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,18,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,19,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,20,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,21,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,22,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,23,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,24,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,25,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,26,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,27,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,28,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,29,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,30,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,31,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,32,5
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,33,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,34,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,35,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,36,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,37,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,38,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,39,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,40,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,41,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,42,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Michael_Scott_68.json.csv,43,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,0,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,1,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,2,5
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,3,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,4,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,5,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,6,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,7,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,8,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,9,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,10,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,11,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,12,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,13,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,14,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,15,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,16,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,17,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,18,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,19,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,20,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,21,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,22,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,23,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,24,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,25,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,26,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,27,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,28,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,29,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,30,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,31,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,32,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,33,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,34,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,35,1
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,36,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,37,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,38,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,39,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,40,3
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,41,2
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,42,4
Llama-3.1-Nemotron-Nano-8B-v1,bfi_Lestat_de_Lioncourt_45.json.csv,43,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,0,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,1,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,2,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,3,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,4,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,5,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,6,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,7,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,8,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,9,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,10,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,11,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,12,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,13,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,14,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,15,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,16,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,17,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,18,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,19,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,20,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,21,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,22,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,23,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,24,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,25,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,26,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,27,4
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,28,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,29,3
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,30,1
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,31,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,32,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,33,2
Llama-3.1-Nemotron-Nano-8B-v1,inst-bfi_Michael_Scott_22.json.csv,34,2
